account_id,gf_in_degree,gf_out_degree,gf_weighted_in_degree,gf_weighted_out_degree,gf_pagerank,gf_clustering_coefficient,gf_betweenness,gf_hub_score,gf_authority_score,gf_degree_ratio,gf_flow_ratio,gf_unique_in_neighbors,gf_unique_out_neighbors,gf_reciprocity,gf_in_cycle
5086503902,2,7,2,7,2,2,5,8,5,1,1,2,7,2,0
8700000529,6,2,6,2,8,2,5,4,7,3,3,6,2,2,0
7337630269,6,2,8,2,4,2,5,4,0,3,3,6,2,2,0
4884473288,6,2,9,2,7,2,5,4,0,3,3,6,2,2,0
1692569101,2,7,2,8,2,2,5,1,5,1,1,2,7,2,0
9535082612,6,2,8,2,8,2,5,4,2,3,3,6,2,2,0
2203052696,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
8630396595,6,2,3,2,8,2,5,4,1,3,3,6,2,2,0
4810007471,6,2,9,2,9,2,5,4,2,3,3,6,2,2,0
4886263851,6,2,9,2,7,2,5,4,9,3,3,6,2,2,0
5390662085,2,8,2,9,2,2,5,9,5,1,1,2,8,2,0
2256001921,6,2,9,2,8,2,5,4,9,3,3,6,2,2,0
6298977623,2,8,2,8,2,2,5,9,5,1,1,2,8,2,0
8662799062,6,2,7,2,6,2,5,4,9,3,3,6,2,2,0
9273769075,2,7,2,8,2,2,5,9,5,1,1,2,7,2,0
7507043504,2,9,2,8,2,2,5,0,5,1,1,2,9,2,0
1797713859,6,2,3,2,3,2,5,4,1,3,3,6,2,2,0
1125027562,2,7,2,6,2,2,5,8,5,1,1,2,7,2,0
3558517321,6,2,5,2,8,2,5,4,7,3,3,6,2,2,0
7161786436,6,2,8,2,4,2,5,4,9,3,3,6,2,2,0
6851008364,6,2,8,2,9,2,5,4,2,3,3,6,2,2,0
8024814627,2,7,2,8,2,2,5,0,5,1,1,2,7,2,0
2056084241,6,2,9,2,5,2,5,4,9,3,3,6,2,2,0
3457139145,6,2,7,2,5,2,5,4,1,3,3,6,2,2,0
4003939765,2,9,2,9,2,2,5,0,5,1,1,2,9,2,0
6230958657,6,2,3,2,3,2,5,4,0,3,3,6,2,2,0
6898259996,6,2,8,2,6,2,5,4,7,3,3,6,2,2,0
8228885317,6,2,7,2,6,2,5,4,1,3,3,6,2,2,0
2760173657,6,2,8,2,4,2,5,4,0,3,3,6,2,2,0
1434736239,2,7,2,9,2,2,5,8,5,1,1,2,7,2,0
8341689124,2,9,2,8,2,2,5,1,5,1,1,2,9,2,0
345942081,6,2,8,2,7,2,5,4,2,3,3,6,2,2,0
5253740297,6,7,7,7,9,2,5,9,9,1,1,6,7,4,1
3638165738,6,2,5,2,5,2,5,4,7,3,3,6,2,2,0
2663607075,6,2,6,2,5,2,5,4,9,3,3,6,2,2,0
5514399467,2,7,2,6,2,2,5,8,5,1,1,2,7,2,0
8151299419,6,2,4,2,8,2,5,4,7,3,3,6,2,2,0
8428702060,6,2,8,2,6,2,5,4,2,3,3,6,2,2,0
8502632415,6,2,9,2,7,2,5,4,1,3,3,6,2,2,0
9763296001,6,2,7,2,5,2,5,4,2,3,3,6,2,2,0
6958607929,6,2,6,2,4,2,5,4,0,3,3,6,2,2,0
2432469450,6,2,8,2,7,2,5,4,9,3,3,6,2,2,0
6427266207,6,2,8,2,9,2,5,4,2,3,3,6,2,2,0
704223670,6,2,6,2,4,2,5,4,8,3,3,6,2,2,0
3129473095,6,2,8,2,7,2,5,4,7,3,3,6,2,2,0
6412796186,2,7,2,6,2,2,5,9,5,1,1,2,7,2,0
8786457541,2,7,2,9,2,2,5,9,5,1,1,2,7,2,0
8756642723,6,2,6,2,4,2,5,4,8,3,3,6,2,2,0
2735563021,6,2,8,2,7,2,5,4,0,3,3,6,2,2,0
327599490,6,2,7,2,5,2,5,4,8,3,3,6,2,2,0
584381812,6,2,9,2,5,2,5,4,9,3,3,6,2,2,0
4934034646,6,2,8,2,7,2,5,4,0,3,3,6,2,2,0
7507148444,6,2,5,2,3,2,5,4,9,3,3,6,2,2,0
5247160115,2,9,2,9,2,2,5,9,5,1,1,2,9,2,0
414895558,6,2,7,2,4,2,5,4,9,3,3,6,2,2,0
1480345511,2,8,2,6,2,2,5,0,5,1,1,2,8,2,0
6401464128,6,2,3,2,4,2,5,4,0,3,3,6,2,2,0
2318175898,6,2,7,2,4,2,5,4,9,3,3,6,2,2,0
6701094570,6,2,8,2,6,2,5,4,9,3,3,6,2,2,0
5533667234,6,2,6,2,4,2,5,4,9,3,3,6,2,2,0
8101684065,6,2,3,2,3,2,5,4,9,3,3,6,2,2,0
9510872513,6,2,6,2,7,2,5,4,8,3,3,6,2,2,0
4798144090,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
7012169167,6,2,4,2,8,2,5,4,3,3,3,6,2,2,0
75847796,2,8,2,9,2,2,5,0,5,1,1,2,8,2,0
478702562,6,2,8,2,6,2,5,4,1,3,3,6,2,2,0
2139503996,2,8,2,7,2,2,5,0,5,1,1,2,8,2,0
5547325688,6,2,7,2,6,2,5,4,1,3,3,6,2,2,0
1078867775,2,7,2,9,2,2,5,8,5,1,1,2,7,2,0
6502881263,6,2,7,2,4,2,5,4,9,3,3,6,2,2,0
9666496374,6,2,8,2,4,2,5,4,9,3,3,6,2,2,0
2612800275,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
6597143242,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
5362878837,6,2,4,2,8,2,5,4,2,3,3,6,2,2,0
5340081509,6,2,9,2,5,2,5,4,0,3,3,6,2,2,0
4717858362,2,7,2,7,2,2,5,1,5,1,1,2,7,2,0
1192227980,6,2,6,2,8,2,5,4,3,3,3,6,2,2,0
9673622334,6,2,7,2,7,2,5,4,8,3,3,6,2,2,0
5947492118,2,8,2,9,2,2,5,1,5,1,1,2,8,2,0
36064963,6,2,7,2,5,2,5,4,2,3,3,6,2,2,0
1946301479,2,8,2,7,2,2,5,0,5,1,1,2,8,2,0
4492568455,6,2,6,2,7,2,5,4,0,3,3,6,2,2,0
9363067701,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
8845381236,6,2,7,2,9,2,5,4,2,3,3,6,2,2,0
5171064750,6,2,9,2,7,2,5,4,8,3,3,6,2,2,0
4255004334,6,7,8,8,9,2,5,9,8,1,1,6,7,4,1
5524832117,2,9,2,9,2,2,5,0,5,1,1,2,9,2,0
6436686145,6,2,5,2,4,2,5,4,1,3,3,6,2,2,0
8216433178,6,2,7,2,4,2,5,4,9,3,3,6,2,2,0
2222497280,6,2,3,2,3,2,5,4,1,3,3,6,2,2,0
8490314745,6,2,8,2,8,2,5,4,1,3,3,6,2,2,0
1611950289,2,8,2,9,2,2,5,9,5,1,1,2,8,2,0
6698945336,6,2,6,2,3,2,5,4,9,3,3,6,2,2,0
8901623352,2,8,2,9,2,2,5,8,5,1,1,2,8,2,0
8690209646,6,2,3,2,3,2,5,4,6,3,3,6,2,2,0
6092723012,6,2,4,2,5,2,5,4,1,3,3,6,2,2,0
5859476047,6,2,7,2,6,2,5,4,8,3,3,6,2,2,0
819713541,6,2,8,2,6,2,5,4,7,3,3,6,2,2,0
7490267405,6,2,5,2,4,2,5,4,8,3,3,6,2,2,0
4990209646,6,2,9,2,9,2,5,4,1,3,3,6,2,2,0
9978301562,6,2,8,2,6,2,5,4,9,3,3,6,2,2,0
7864256019,2,8,2,9,2,2,5,9,5,1,1,2,8,2,0
2305434803,6,2,9,2,7,2,5,4,8,3,3,6,2,2,0
1334153338,2,8,2,8,2,2,5,8,5,1,1,2,8,2,0
2149269784,6,2,7,2,6,2,5,4,7,3,3,6,2,2,0
3939496494,2,7,2,6,2,2,5,8,5,1,1,2,7,2,0
6178913897,6,2,3,2,8,2,5,4,7,3,3,6,2,2,0
9822658591,6,2,5,2,9,2,5,4,0,3,3,6,2,2,0
1954180228,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
1103202220,6,2,4,2,8,2,5,4,2,3,3,6,2,2,0
510435236,2,9,2,6,2,2,5,9,5,1,1,2,9,2,0
1438377573,6,2,5,2,6,2,5,4,9,3,3,6,2,2,0
9665322869,2,9,2,9,2,2,5,9,5,1,1,2,9,2,0
8731868751,6,7,7,7,5,2,5,8,8,1,1,6,7,2,0
8524301666,6,2,7,2,6,2,5,4,8,3,3,6,2,2,0
6910971766,2,8,2,9,2,2,5,0,5,1,1,2,8,2,0
692158867,6,2,7,2,5,2,5,4,0,3,3,6,2,2,0
5122925571,2,9,2,9,2,2,5,0,5,1,1,2,9,2,0
3205038001,6,2,9,2,7,2,5,4,1,3,3,6,2,2,0
4345140405,6,2,6,2,6,2,5,4,1,3,3,6,2,2,0
9295696434,6,2,7,2,6,2,5,4,2,3,3,6,2,2,0
4309816875,6,2,9,2,4,2,5,4,0,3,3,6,2,2,0
5106857691,2,8,2,7,2,2,5,9,5,1,1,2,8,2,0
9518904923,6,2,4,2,5,2,5,4,8,3,3,6,2,2,0
2875525229,6,2,6,2,5,2,5,4,2,3,3,6,2,2,0
2128407916,6,2,7,2,4,2,5,4,9,3,3,6,2,2,0
9843817641,6,2,7,2,5,2,5,4,9,3,3,6,2,2,0
9241367262,2,9,2,9,2,2,5,0,5,1,1,2,9,2,0
964599155,6,2,9,2,6,2,5,4,0,3,3,6,2,2,0
1157561046,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
2041870824,6,2,4,2,8,2,5,4,1,3,3,6,2,2,0
9954576800,2,9,2,9,2,2,5,8,5,1,1,2,9,2,0
2191841033,6,2,4,2,3,2,5,4,7,3,3,6,2,2,0
4408894919,6,2,4,2,4,2,5,4,8,3,3,6,2,2,0
3964093348,2,7,2,7,2,2,5,1,5,1,1,2,7,2,0
4487560165,6,2,6,2,8,2,5,4,1,3,3,6,2,2,0
2088073279,6,7,8,6,9,2,5,9,1,1,1,6,7,4,1
9675011084,6,2,8,2,6,2,5,4,0,3,3,6,2,2,0
6426273840,6,2,5,2,4,2,5,4,9,3,3,6,2,2,0
1333389709,6,2,6,2,6,2,5,4,3,3,3,6,2,2,0
6828596929,2,8,2,7,2,2,5,0,5,1,1,2,8,2,0
2821229133,6,2,5,2,6,2,5,4,0,3,3,6,2,2,0
7242413049,2,8,2,6,2,2,5,0,5,1,1,2,8,2,0
3553086335,6,2,4,2,6,2,5,4,0,3,3,6,2,2,0
8315831260,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
2472244654,6,2,4,2,8,2,5,4,2,3,3,6,2,2,0
3521845726,6,2,5,2,4,2,5,4,8,3,3,6,2,2,0
6490789426,6,2,8,2,4,2,5,4,9,3,3,6,2,2,0
8222132797,6,2,4,2,7,2,5,4,9,3,3,6,2,2,0
5373204111,2,9,2,9,2,2,5,0,5,1,1,2,9,2,0
7299654011,6,2,9,2,7,2,5,4,0,3,3,6,2,2,0
4533273735,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
3989665823,6,7,8,6,9,2,5,0,9,1,1,6,7,4,1
1825801530,2,7,2,9,2,2,5,8,5,1,1,2,7,2,0
2412507471,6,2,9,2,8,2,5,4,6,3,3,6,2,2,0
5255843087,2,8,2,7,2,2,5,9,5,1,1,2,8,2,0
3772510755,6,2,7,2,6,2,5,4,8,3,3,6,2,2,0
7999380629,2,8,2,9,2,2,5,1,5,1,1,2,8,2,0
4044664423,6,2,6,2,5,2,5,4,2,3,3,6,2,2,0
3873308362,6,2,8,2,4,2,5,4,0,3,3,6,2,2,0
4764314375,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
957614897,6,2,8,2,4,2,5,4,0,3,3,6,2,2,0
9760254763,6,2,6,2,5,2,5,4,7,3,3,6,2,2,0
8356352677,6,2,8,2,4,2,5,4,0,3,3,6,2,2,0
6340300926,2,9,2,8,2,2,5,0,5,1,1,2,9,2,0
7191086101,6,2,7,2,6,2,5,4,1,3,3,6,2,2,0
7433172203,2,9,2,7,2,2,5,9,5,1,1,2,9,2,0
8023327798,6,2,7,2,7,2,5,4,9,3,3,6,2,2,0
1976404118,2,7,2,8,2,2,5,9,5,1,1,2,7,2,0
396513696,6,2,7,2,7,2,5,4,9,3,3,6,2,2,0
7308530930,2,7,2,8,2,2,5,0,5,1,1,2,7,2,0
39126008,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
4041746119,6,2,4,2,8,2,5,4,2,3,3,6,2,2,0
9583948701,2,8,2,8,2,2,5,0,5,1,1,2,8,2,0
4882654092,6,2,6,2,6,2,5,4,0,3,3,6,2,2,0
9600608792,2,8,2,7,2,2,5,9,5,1,1,2,8,2,0
4113560717,6,2,7,2,7,2,5,4,8,3,3,6,2,2,0
8059489733,2,7,2,7,2,2,5,8,5,1,1,2,7,2,0
6549234079,6,2,6,2,4,2,5,4,2,3,3,6,2,2,0
2372998657,2,7,2,6,2,2,5,8,5,1,1,2,7,2,0
1938701395,6,2,4,2,8,2,5,4,7,3,3,6,2,2,0
2121604519,6,2,6,2,7,2,5,4,7,3,3,6,2,2,0
8378466436,2,7,2,9,2,2,5,1,5,1,1,2,7,2,0
3570420543,2,9,2,8,2,2,5,0,5,1,1,2,9,2,0
2836876784,6,2,7,2,6,2,5,4,0,3,3,6,2,2,0
3755451927,6,2,7,2,6,2,5,4,9,3,3,6,2,2,0
5500697093,6,2,3,2,5,2,5,4,8,3,3,6,2,2,0
9118444898,6,2,5,2,6,2,5,4,0,3,3,6,2,2,0
5876968772,6,2,5,2,4,2,5,4,1,3,3,6,2,2,0
8630025948,6,7,8,7,9,2,5,8,0,1,1,6,7,4,1
2044035161,6,2,6,2,6,2,5,4,2,3,3,6,2,2,0
4806600485,2,7,2,9,2,2,5,1,5,1,1,2,7,2,0
4606916223,6,2,9,2,8,2,5,4,2,3,3,6,2,2,0
7027990375,6,2,6,2,4,2,5,4,0,3,3,6,2,2,0
4488851881,2,8,2,6,2,2,5,0,5,1,1,2,8,2,0
2566469584,6,2,5,2,7,2,5,4,1,3,3,6,2,2,0
9138665285,2,7,2,9,2,2,5,8,5,1,1,2,7,2,0
2644650063,6,2,9,2,8,2,5,4,6,3,3,6,2,2,0
9491409441,2,8,2,7,2,2,5,0,5,1,1,2,8,2,0
6584406302,6,2,4,2,4,2,5,4,0,3,3,6,2,2,0
1881198697,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
6781127593,6,2,5,2,8,2,5,4,1,3,3,6,2,2,0
6228475874,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
276894285,6,2,3,2,8,2,5,4,2,3,3,6,2,2,0
3613857620,2,7,2,6,2,2,5,8,5,1,1,2,7,2,0
8049045925,6,2,3,2,8,2,5,4,7,3,3,6,2,2,0
8836369627,2,7,2,9,2,2,5,9,5,1,1,2,7,2,0
895164097,2,7,2,8,2,2,5,0,5,1,1,2,7,2,0
6791588229,6,2,8,2,4,2,5,4,9,3,3,6,2,2,0
2439284414,2,7,2,7,2,2,5,1,5,1,1,2,7,2,0
7981087572,6,2,7,2,8,2,5,4,3,3,3,6,2,2,0
899991629,2,7,2,8,2,2,5,9,5,1,1,2,7,2,0
2946109680,2,9,2,9,2,2,5,0,5,1,1,2,9,2,0
6039618331,6,2,9,2,7,2,5,4,0,3,3,6,2,2,0
275596567,6,2,9,2,8,2,5,4,7,3,3,6,2,2,0
8134479909,6,2,9,2,7,2,5,4,8,3,3,6,2,2,0
1057146886,6,2,3,2,6,2,5,4,7,3,3,6,2,2,0
8082246386,2,7,2,8,2,2,5,9,5,1,1,2,7,2,0
3420639427,6,2,8,2,6,2,5,4,7,3,3,6,2,2,0
9706229669,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
127345397,2,8,2,8,2,2,5,0,5,1,1,2,8,2,0
4253959744,6,2,7,2,7,2,5,4,2,3,3,6,2,2,0
5661851904,2,8,2,6,2,2,5,9,5,1,1,2,8,2,0
6940876753,6,2,4,2,6,2,5,4,9,3,3,6,2,2,0
6522528722,6,2,9,2,7,2,5,4,0,3,3,6,2,2,0
2581632818,6,2,3,2,3,2,5,4,9,3,3,6,2,2,0
709854751,6,2,7,2,4,2,5,4,1,3,3,6,2,2,0
1663474352,2,7,2,8,2,2,5,0,5,1,1,2,7,2,0
7286770996,2,8,2,9,2,2,5,9,5,1,1,2,8,2,0
4624575972,6,2,8,2,5,2,5,4,9,3,3,6,2,2,0
3183960069,6,2,9,2,7,2,5,4,9,3,3,6,2,2,0
296618548,6,2,9,2,4,2,5,4,9,3,3,6,2,2,0
2619770674,2,8,2,7,2,2,5,0,5,1,1,2,8,2,0
9372659172,6,2,5,2,6,2,5,4,1,3,3,6,2,2,0
2757465684,2,7,2,8,2,2,5,9,5,1,1,2,7,2,0
7386128280,6,2,8,2,4,2,5,4,9,3,3,6,2,2,0
2976810435,2,8,2,7,2,2,5,9,5,1,1,2,8,2,0
1358370250,6,2,7,2,7,2,5,4,8,3,3,6,2,2,0
5967484164,2,7,2,7,2,2,5,1,5,1,1,2,7,2,0
6323433248,2,8,2,7,2,2,5,0,5,1,1,2,8,2,0
6198800646,6,2,6,2,7,2,5,4,0,3,3,6,2,2,0
4077891876,2,9,2,9,2,2,5,9,5,1,1,2,9,2,0
518919272,6,2,7,2,5,2,5,4,9,3,3,6,2,2,0
9751603188,6,2,8,2,9,2,5,4,2,3,3,6,2,2,0
2906363684,2,9,2,9,2,2,5,0,5,1,1,2,9,2,0
8550398163,6,2,5,2,4,2,5,4,0,3,3,6,2,2,0
9889697470,2,7,2,8,2,2,5,9,5,1,1,2,7,2,0
1967087462,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
2115128329,6,2,8,2,4,2,5,4,0,3,3,6,2,2,0
9717521428,6,2,7,2,6,2,5,4,3,3,3,6,2,2,0
4579296570,6,2,8,2,5,2,5,4,2,3,3,6,2,2,0
1687066961,2,8,2,8,2,2,5,0,5,1,1,2,8,2,0
8676524273,6,2,8,2,8,2,5,4,0,3,3,6,2,2,0
2036820844,2,8,2,7,2,2,5,8,5,1,1,2,8,2,0
1227420410,6,2,6,2,6,2,5,4,6,3,3,6,2,2,0
8509350893,6,2,3,2,3,2,5,4,7,3,3,6,2,2,0
6210770993,6,2,5,2,6,2,5,4,1,3,3,6,2,2,0
5010317556,2,7,2,6,2,2,5,8,5,1,1,2,7,2,0
7661682332,6,2,5,2,8,2,5,4,7,3,3,6,2,2,0
6867359870,2,7,2,6,2,2,5,8,5,1,1,2,7,2,0
2697551898,6,2,5,2,8,2,5,4,6,3,3,6,2,2,0
2118296261,6,2,6,2,4,2,5,4,9,3,3,6,2,2,0
5017489138,2,9,2,8,2,2,5,9,5,1,1,2,9,2,0
4529503823,6,2,7,2,6,2,5,4,9,3,3,6,2,2,0
5424117132,6,2,9,2,6,2,5,4,6,3,3,6,2,2,0
5747179773,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
5449980399,6,2,6,2,9,2,5,4,0,3,3,6,2,2,0
7639087739,2,7,2,6,2,2,5,8,5,1,1,2,7,2,0
6674028439,6,2,4,2,8,2,5,4,7,3,3,6,2,2,0
1209388806,2,7,2,7,2,2,5,1,5,1,1,2,7,2,0
4717268751,6,2,6,2,8,2,5,4,2,3,3,6,2,2,0
5554397848,6,2,7,2,6,2,5,4,8,3,3,6,2,2,0
210292371,2,8,2,8,2,2,5,9,5,1,1,2,8,2,0
1216251381,6,2,7,2,7,2,5,4,8,3,3,6,2,2,0
8280875111,2,9,2,9,2,2,5,0,5,1,1,2,9,2,0
4958337977,6,2,8,2,6,2,5,4,0,3,3,6,2,2,0
3549487581,6,7,6,8,7,2,5,0,0,1,1,6,7,4,1
6339650876,2,7,2,9,2,2,5,9,5,1,1,2,7,2,0
1687917614,6,2,5,2,5,2,5,4,9,3,3,6,2,2,0
5408983367,2,7,2,8,2,2,5,0,5,1,1,2,7,2,0
7193423848,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
1999987033,6,2,5,2,8,2,5,4,2,3,3,6,2,2,0
5918761102,6,2,5,2,6,2,5,4,0,3,3,6,2,2,0
3513012047,2,8,2,9,2,2,5,0,5,1,1,2,8,2,0
70924154,6,2,9,2,8,2,5,4,0,3,3,6,2,2,0
737248639,6,2,4,2,4,2,5,4,7,3,3,6,2,2,0
7051017345,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
7562858273,6,2,3,2,8,2,5,4,2,3,3,6,2,2,0
3984270849,2,7,2,7,2,2,5,1,5,1,1,2,7,2,0
6496929572,6,2,6,2,8,2,5,4,2,3,3,6,2,2,0
2755340216,2,7,2,9,2,2,5,8,5,1,1,2,7,2,0
8715694715,6,2,9,2,8,2,5,4,7,3,3,6,2,2,0
585658904,2,7,2,8,2,2,5,9,5,1,1,2,7,2,0
1789484875,6,2,4,2,6,2,5,4,7,3,3,6,2,2,0
9911004554,6,2,4,2,3,2,5,4,1,3,3,6,2,2,0
1014875427,6,2,9,2,7,2,5,4,8,3,3,6,2,2,0
9064427324,6,2,7,2,6,2,5,4,8,3,3,6,2,2,0
2359076177,6,2,4,2,4,2,5,4,7,3,3,6,2,2,0
4600037750,6,2,9,2,4,2,5,4,0,3,3,6,2,2,0
2055325803,6,2,4,2,3,2,5,4,1,3,3,6,2,2,0
5749740566,2,8,2,6,2,2,5,8,5,1,1,2,8,2,0
7245297144,6,2,4,2,7,2,5,4,7,3,3,6,2,2,0
3574568443,6,2,4,2,6,2,5,4,0,3,3,6,2,2,0
9571032240,6,2,9,2,7,2,5,4,2,3,3,6,2,2,0
2358181975,6,2,8,2,6,2,5,4,1,3,3,6,2,2,0
4463158041,2,7,2,7,2,2,5,1,5,1,1,2,7,2,0
8304570282,6,2,7,2,8,2,5,4,2,3,3,6,2,2,0
3697236300,6,2,6,2,5,2,5,4,9,3,3,6,2,2,0
1005049826,6,2,8,2,4,2,5,4,9,3,3,6,2,2,0
22295429,2,8,2,7,2,2,5,0,5,1,1,2,8,2,0
8531121779,6,2,5,2,5,2,5,4,1,3,3,6,2,2,0
8581200773,2,8,2,7,2,2,5,8,5,1,1,2,8,2,0
7712480945,6,2,4,2,5,2,5,4,7,3,3,6,2,2,0
4964723277,6,2,5,2,5,2,5,4,8,3,3,6,2,2,0
5685392825,2,7,2,8,2,2,5,9,5,1,1,2,7,2,0
8050749269,6,7,7,7,6,2,5,9,9,1,1,6,7,4,1
7530264152,6,2,3,2,3,2,5,4,2,3,3,6,2,2,0
4972307187,2,7,2,8,2,2,5,0,5,1,1,2,7,2,0
8680342639,6,2,6,2,5,2,5,4,7,3,3,6,2,2,0
1255710296,6,2,9,2,7,2,5,4,1,3,3,6,2,2,0
8094308823,6,2,3,2,3,2,5,4,9,3,3,6,2,2,0
2951122716,6,2,7,2,5,2,5,4,1,3,3,6,2,2,0
4567704740,6,2,7,2,4,2,5,4,0,3,3,6,2,2,0
17709291,6,2,6,2,5,2,5,4,9,3,3,6,2,2,0
1402551123,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
1568271610,6,2,9,2,4,2,5,4,9,3,3,6,2,2,0
2894464010,2,9,2,9,2,2,5,9,5,1,1,2,9,2,0
4288264776,6,2,4,2,3,2,5,4,9,3,3,6,2,2,0
2427728391,2,9,2,6,2,2,5,9,5,1,1,2,9,2,0
1846956192,6,2,4,2,5,2,5,4,9,3,3,6,2,2,0
4012507744,6,2,8,2,6,2,5,4,9,3,3,6,2,2,0
1099551900,6,2,8,2,4,2,5,4,9,3,3,6,2,2,0
2409335556,6,2,6,2,8,2,5,4,0,3,3,6,2,2,0
6974414459,2,7,2,8,2,2,5,8,5,1,1,2,7,2,0
6900380550,2,7,2,9,2,2,5,9,5,1,1,2,7,2,0
8100175092,2,8,2,8,2,2,5,0,5,1,1,2,8,2,0
2609339782,6,2,6,2,5,2,5,4,2,3,3,6,2,2,0
5169992825,6,2,5,2,4,2,5,4,7,3,3,6,2,2,0
5989904414,6,2,4,2,4,2,5,4,1,3,3,6,2,2,0
4562994849,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
6470850932,6,2,9,2,7,2,5,4,2,3,3,6,2,2,0
5761315095,6,2,7,2,5,2,5,4,7,3,3,6,2,2,0
9240272194,2,8,2,8,2,2,5,1,5,1,1,2,8,2,0
2285933913,6,2,8,2,7,2,5,4,2,3,3,6,2,2,0
1525456341,2,9,2,7,2,2,5,0,5,1,1,2,9,2,0
4471948100,6,2,4,2,5,2,5,4,1,3,3,6,2,2,0
1166129802,6,2,9,2,7,2,5,4,7,3,3,6,2,2,0
3827061135,6,2,7,2,7,2,5,4,2,3,3,6,2,2,0
6958632187,6,2,4,2,5,2,5,4,1,3,3,6,2,2,0
1723817845,2,7,2,8,2,2,5,9,5,1,1,2,7,2,0
3304771258,6,2,6,2,7,2,5,4,1,3,3,6,2,2,0
7236703143,6,2,9,2,7,2,5,4,8,3,3,6,2,2,0
6884508468,2,7,2,7,2,2,5,8,5,1,1,2,7,2,0
1219588909,9,8,9,8,9,2,5,0,8,1,1,9,8,4,1
8692648747,6,2,6,2,7,2,5,4,0,3,3,6,2,2,0
9366550940,2,7,2,9,2,2,5,1,5,1,1,2,7,2,0
5679322872,2,8,2,7,2,2,5,9,5,1,1,2,8,2,0
8277160824,6,2,3,2,3,2,5,4,9,3,3,6,2,2,0
4312294051,2,7,2,8,2,2,5,0,5,1,1,2,7,2,0
6164182,6,2,6,2,7,2,5,4,9,3,3,6,2,2,0
9589177691,2,7,2,7,2,2,5,8,5,1,1,2,7,2,0
8194968706,6,2,6,2,8,2,5,4,7,3,3,6,2,2,0
5346971851,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
9119775667,2,7,2,6,2,2,5,9,5,1,1,2,7,2,0
6824604680,6,2,8,2,4,2,5,4,0,3,3,6,2,2,0
5281202165,2,7,2,6,2,2,5,8,5,1,1,2,7,2,0
3899915032,6,2,5,2,8,2,5,4,7,3,3,6,2,2,0
4260937764,2,7,2,9,2,2,5,1,5,1,1,2,7,2,0
7403386826,9,8,9,7,9,2,5,0,2,1,1,9,8,4,1
805015188,2,7,2,8,2,2,5,0,5,1,1,2,7,2,0
2622697276,6,2,9,2,7,2,5,4,8,3,3,6,2,2,0
5106834364,6,2,4,2,3,2,5,4,8,3,3,6,2,2,0
9061859325,6,2,4,2,5,2,5,4,0,3,3,6,2,2,0
8339402451,2,7,2,9,2,2,5,0,5,1,1,2,7,2,0
7234795222,2,7,2,6,2,2,5,9,5,1,1,2,7,2,0
5808872770,6,2,8,2,4,2,5,4,9,3,3,6,2,2,0
6522990818,6,2,5,2,4,2,5,4,7,3,3,6,2,2,0
4103015323,6,2,3,2,3,2,5,4,8,3,3,6,2,2,0
4553018703,6,2,5,2,6,2,5,4,2,3,3,6,2,2,0
3530086466,6,2,8,2,4,2,5,4,9,3,3,6,2,2,0
8075326819,2,7,2,7,2,2,5,8,5,1,1,2,7,2,0
1477691512,6,2,7,2,8,2,5,4,8,3,3,6,2,2,0
5085812584,2,8,2,6,2,2,5,0,5,1,1,2,8,2,0
9365989649,6,2,3,2,7,2,5,4,1,3,3,6,2,2,0
8822134984,6,2,6,2,5,2,5,4,2,3,3,6,2,2,0
8471032461,2,7,2,8,2,2,5,0,5,1,1,2,7,2,0
9870162524,6,2,7,2,6,2,5,4,6,3,3,6,2,2,0
7415045596,6,2,5,2,5,2,5,4,1,3,3,6,2,2,0
4282004729,2,7,2,8,2,2,5,0,5,1,1,2,7,2,0
9593180572,6,2,4,2,3,2,5,4,9,3,3,6,2,2,0
166531818,6,2,8,2,7,2,5,4,8,3,3,6,2,2,0
8979938681,2,7,2,6,2,2,5,1,5,1,1,2,7,2,0
1362370978,6,2,6,2,8,2,5,4,2,3,3,6,2,2,0
787647777,6,2,5,2,7,2,5,4,9,3,3,6,2,2,0
3228877389,2,9,2,8,2,2,5,0,5,1,1,2,9,2,0
1957157225,6,2,8,2,7,2,5,4,2,3,3,6,2,2,0
